ch1_aX,ch1_aY,ch1_aZ,ch3_aX,ch3_aY,ch3_aZ,ch5_aX,ch5_aY,ch5_aZ
62.5,-2.44140625,1037.59765625,37.72265625,80.93359375,-1069.53125,-106.3232421875,-8.9111328125,1007.9345703125
60.546875,7.32421875,1031.73828125,37.44921875,80.93359375,-1069.53125,-105.5908203125,-7.2021484375,1008.30078125
60.546875,7.32421875,1031.73828125,37.44921875,81.51562500000001,-1071.1875,-106.5673828125,-7.568359375,1007.6904296875
62.5,-2.44140625,1023.92578125,37.2109375,81.51562500000001,-1071.1875,-108.0322265625,-8.9111328125,1006.2255859375
62.5,-2.44140625,1023.92578125,37.2109375,81.60546875,-1069.8671875,-108.3984375,-10.009765625,1005.37109375
54.6875,-6.34765625,1026.3671875,36.7421875,81.60546875,-1069.8671875,-107.421875,-10.3759765625,1006.34765625
54.6875,-6.34765625,1026.3671875,36.7421875,82.14453125,-1069.4335937500002,-105.95703125,-10.009765625,1008.30078125
56.15234375,-3.90625,1026.85546875,36.46875,82.14453125,-1069.4335937500002,-106.201171875,-9.3994140625,1008.9111328125
56.15234375,-3.90625,1026.85546875,36.46875,82.75390625,-1069.95703125,-107.421875,-10.009765625,1008.4228515625
62.98828125,-4.39453125,1009.765625,35.94140625,82.75390625,-1069.95703125,-108.0322265625,-11.474609375,1008.30078125
62.98828125,-4.39453125,1009.765625,35.94140625,82.79296875,-1069.95703125,-108.2763671875,-12.3291015625,1008.30078125
58.10546875,-0.9765625,1020.5078125,36.5703125,82.79296875,-1069.95703125,-109.86328125,-12.0849609375,1007.32421875
58.10546875,-0.9765625,1020.5078125,36.5703125,82.1015625,-1069.8281250000002,-111.6943359375,-11.962890625,1006.34765625
61.5234375,2.44140625,1027.83203125,36.3046875,82.1015625,-1069.8281250000002,-112.3046875,-11.71875,1006.591796875
61.5234375,2.44140625,1027.83203125,36.3046875,82.28515625,-1071.015625,-111.6943359375,-10.7421875,1008.30078125
63.4765625,-6.8359375,1022.4609375,35.953125,82.28515625,-1071.015625,-111.4501953125,-9.521484375,1010.009765625
63.4765625,-6.8359375,1022.4609375,35.953125,82.57421875,-1070.9453125,-112.548828125,-8.6669921875,1010.8642578125
58.59375,-17.08984375,1015.625,35.04296875,82.57421875,-1070.9453125,-113.8916015625,-8.9111328125,1010.6201171875
58.59375,-17.08984375,1015.625,35.04296875,83.01953125,-1070.74609375,-114.013671875,-9.521484375,1009.765625
55.17578125,-9.765625,1014.6484375,34.984375,83.01953125,-1070.74609375,-113.6474609375,-9.3994140625,1008.30078125
55.17578125,-9.765625,1014.6484375,34.984375,82.171875,-1070.2695312500002,-112.3046875,-9.1552734375,1006.2255859375
52.734375,-5.37109375,1006.8359375,35.1171875,82.171875,-1070.2695312500002,-111.328125,-10.1318359375,1005.37109375
52.734375,-5.37109375,1006.8359375,35.61328125,81.44140625,-1070.2695312500002,-111.328125,-11.3525390625,1005.7373046875
59.08203125,-4.39453125,1003.41796875,1024.147705078125,-1519.684814453125,-1070.2695312500002,-112.6708984375,-10.009765625,1007.32421875
59.08203125,-4.39453125,1003.41796875,270.00048828125,1530.0637207031252,-1070.2695312500002,-113.6474609375,-8.1787109375,1008.9111328125
60.05859375,-3.41796875,1015.13671875,-1071.953125,37.254150390625,-1070.2695312500002,-112.6708984375,-7.568359375,1009.765625
60.05859375,-3.41796875,1015.13671875,11.81591796875,-767.85888671875,-1070.2695312500002,-110.7177734375,-8.056640625,1009.27734375
58.59375,-13.671875,1005.859375,379.046142578125,638.00048828125,1105.73046875,-109.4970703125,-8.4228515625,1008.4228515625
58.59375,-13.671875,1005.859375,432.046142578125,1162.00048828125,1105.73046875,-109.4970703125,-9.1552734375,1007.6904296875
53.7109375,-14.16015625,1022.4609375,81.4140625,-1067.4140625,1105.73046875,-110.2294921875,-10.009765625,1007.9345703125
53.7109375,-14.16015625,1022.4609375,-495.6826171875,1547.831298828125,1105.73046875,-109.86328125,-10.3759765625,1008.4228515625
46.875,-3.41796875,1011.71875,1229.063720703125,207.046142578125,1105.73046875,-109.4970703125,-10.6201171875,1008.4228515625
46.875,-3.41796875,1011.71875,36.750244140625,80.7734375,1105.73046875,-109.619140625,-11.3525390625,1007.9345703125
47.36328125,-6.8359375,1012.20703125,256.1455078125,1552.315185546875,1105.73046875,-109.86328125,-11.3525390625,1007.6904296875
47.36328125,-6.8359375,1012.20703125,1484.00048828125,1129.063720703125,1105.73046875,-110.2294921875,-10.009765625,1007.9345703125
53.22265625,-6.8359375,1016.11328125,-1065.9609375,36.422119140625,81.73046875,-110.4736328125,-9.1552734375,1007.6904296875
53.22265625,-6.8359375,1016.11328125,-1066.375,37.203369140625,81.73046875,-109.86328125,-8.9111328125,1006.591796875
56.640625,3.90625,1022.94921875,11.83642578125,-1023.8554687500001,81.73046875,-108.3984375,-8.1787109375,1005.4931640625
56.640625,3.90625,1022.94921875,385.046142578125,1660.00048828125,81.73046875,-107.177734375,-8.1787109375,1004.638671875
53.7109375,-4.39453125,1012.20703125,81.375,-1066.4765625,81.73046875,-107.177734375,-8.4228515625,1003.41796875
53.7109375,-4.39453125,1012.20703125,1040.316650390625,-756.166748046875,81.73046875,-107.7880859375,-9.1552734375,1001.953125
58.10546875,-6.8359375,1007.8125,1275.063720703125,421.046142578125,81.73046875,-108.88671875,-10.3759765625,1000.732421875
58.10546875,-6.8359375,1007.8125,37.433837890625,82.51953125,81.73046875,-110.4736328125,-12.0849609375,1001.0986328125
61.03515625,-14.6484375,1010.25390625,-1535.854248046875,-1263.679931640625,81.73046875,-111.328125,-12.939453125,1002.8076171875
61.03515625,-14.6484375,1010.25390625,1024.147216796875,-1775.68310546875,81.73046875,-111.328125,-12.939453125,1005.37109375
51.26953125,-12.6953125,1008.7890625,969.0004882812501,1395.0637207031252,81.73046875,-110.7177734375,-12.0849609375,1007.080078125
51.26953125,-12.6953125,1008.7890625,-1069.53125,37.211181640625,81.73046875,-110.2294921875,-10.7421875,1007.6904296875
58.59375,-11.71875,1014.6484375,1035.815673828125,0.143310546875,81.73046875,-110.83984375,-9.521484375,1006.9580078125
58.59375,-11.71875,1014.6484375,411.046142578125,546.00048828125,81.73046875,-111.9384765625,-9.1552734375,1005.37109375
54.19921875,-13.671875,1023.92578125,82.14453125,-1069.4335937500002,81.73046875,-112.3046875,-9.3994140625,1004.638671875
54.19921875,-13.671875,1023.92578125,272.3232421875,267.8203125,-1278.26953125,-112.6708984375,-10.1318359375,1004.39453125
54.6875,-10.25390625,1029.78515625,528.3232421875,-1268.1796875,-1278.26953125,-112.6708984375,-10.986328125,1004.39453125
54.6875,-10.25390625,1029.78515625,1102.063720703125,538.046142578125,-1278.26953125,-112.060546875,-12.3291015625,1004.638671875
59.5703125,-0.9765625,1026.85546875,35.95336914062501,82.28515625,-1278.26953125,-110.7177734375,-12.5732421875,1004.7607421875
59.5703125,-0.9765625,1026.85546875,-1023.8632812499999,-1263.677490234375,-1278.26953125,-108.88671875,-11.3525390625,1005.4931640625
54.6875,0.9765625,1027.83203125,270.00048828125,764.063720703125,773.046142578125,-108.2763671875,-9.765625,1006.9580078125
54.6875,0.9765625,1027.83203125,37.234375,79.390625,-1066.4921875,-108.88671875,-9.1552734375,1007.32421875
46.38671875,0.48828125,1022.94921875,37.27734375000001,79.390625,-1066.4921875,-109.4970703125,-9.521484375,1006.9580078125
46.38671875,0.48828125,1022.94921875,512.136962890625,-495.67919921875006,-1066.4921875,-110.2294921875,-11.71875,1005.7373046875
51.7578125,-0.9765625,1021.484375,443.00048828125,925.063720703125,-1066.4921875,-111.4501953125,-12.6953125,1004.638671875
51.7578125,-0.9765625,1021.484375,-1069.171875,35.742431640625,-1066.4921875,-112.060546875,-12.3291015625,1003.0517578125
54.19921875,-13.18359375,1020.5078125,-1069.48828125,35.922119140625,-1066.4921875,-111.4501953125,-10.7421875,1002.0751953125
54.19921875,-13.18359375,1020.5078125,-1780.1787109375,1024.142822265625,-1066.4921875,-111.083984375,-9.521484375,1001.953125
52.24609375,-2.44140625,1014.16015625,501.04614257812494,268.00048828125,-1066.4921875,-111.328125,-8.1787109375,1002.8076171875
52.24609375,-2.44140625,1014.16015625,81.984375,-1069.9921875,-1066.4921875,-111.328125,-7.4462890625,1004.150390625
54.6875,-7.8125,1013.18359375,-1775.6811523437502,-1012.1770019531251,-1066.4921875,-111.328125,-7.8125,1005.4931640625
54.6875,-7.8125,1013.18359375,1142.063720703125,378.046142578125,-1066.4921875,-111.083984375,-9.765625,1005.9814453125
58.59375,-7.32421875,1020.5078125,36.648681640625,80.76562500000001,-1066.4921875,-109.619140625,-11.71875,1005.9814453125
58.59375,-7.32421875,1020.5078125,36.418212890625,80.7109375,-1066.4921875,-107.7880859375,-12.5732421875,1005.37109375
51.26953125,-7.32421875,1020.5078125,0.140869140625,-1519.685302734375,-1066.4921875,-106.5673828125,-11.962890625,1004.150390625
51.26953125,-7.32421875,1020.5078125,1213.00048828125,1231.063720703125,-1066.4921875,-105.95703125,-10.3759765625,1003.41796875
47.36328125,0.9765625,1018.5546875,-1067.9140625,36.922119140625,-1066.4921875,-105.95703125,-9.3994140625,1002.8076171875
47.36328125,0.9765625,1018.5546875,-1268.1708984375,-511.858154296875,-1066.4921875,-106.5673828125,-10.009765625,1003.0517578125
48.33984375,0.0,1019.53125,110.046142578125,1706.00048828125,-1066.4921875,-107.0556640625,-10.7421875,1004.638671875
48.33984375,0.0,1019.53125,80.3203125,-1065.109375,37.5078125,-107.666015625,-10.7421875,1006.34765625
53.22265625,-6.8359375,1014.16015625,81.15625,-1065.7578125,37.5078125,-108.3984375,-10.7421875,1007.080078125
53.22265625,-6.8359375,1014.16015625,-1519.68701171875,-1780.160400390625,37.5078125,-109.0087890625,-10.1318359375,1006.4697265625
53.22265625,-10.7421875,1007.8125,1340.063720703125,6.046142578125,1683.00048828125,-108.88671875,-8.4228515625,1004.5166015625
53.22265625,-10.7421875,1007.8125,35.859375,81.67578125,-1069.8046875,-108.642578125,-6.9580078125,1003.173828125
55.17578125,-7.8125,1013.18359375,35.19921875000001,81.67578125,-1069.8046875,-108.88671875,-6.8359375,1003.662109375
55.17578125,-7.8125,1013.18359375,35.19921875000001,81.70703125,-1069.32421875,-108.642578125,-6.9580078125,1005.4931640625
59.5703125,-1.46484375,1020.5078125,35.90625,81.70703125,-1069.32421875,-108.2763671875,-8.056640625,1007.4462890625
59.5703125,-1.46484375,1020.5078125,35.90625,81.7578125,-1069.4140625,-108.88671875,-9.1552734375,1008.544921875
61.5234375,-6.34765625,1012.6953125,36.35546875,81.7578125,-1069.4140625,-110.4736328125,-8.6669921875,1008.4228515625
61.5234375,-6.34765625,1012.6953125,36.35546875,82.11328125,-1069.8515625,-112.060546875,-7.568359375,1008.4228515625
59.5703125,-6.8359375,1015.13671875,36.62890625,82.11328125,-1069.8515625,-112.9150390625,-8.056640625,1009.521484375
59.5703125,-6.8359375,1015.13671875,36.62890625,82.22265625,-1069.4140625,-112.060546875,-9.3994140625,1010.498046875
59.5703125,-0.9765625,1016.11328125,37.00390625,82.22265625,-1069.4140625,-110.7177734375,-10.1318359375,1011.23046875
59.5703125,-0.9765625,1016.11328125,37.00390625,81.75,-1068.8671875,-109.619140625,-10.7421875,1011.1083984375
52.734375,-10.25390625,1005.37109375,37.12109375,81.75,-1068.8671875,-109.0087890625,-11.71875,1009.765625
52.734375,-10.25390625,1005.37109375,37.12109375,81.62890625000001,-1069.265625,-109.2529296875,-11.962890625,1007.8125
58.10546875,-6.34765625,1012.20703125,37.39453125,81.62890625000001,-1069.265625,-110.4736328125,-11.474609375,1005.859375
58.10546875,-6.34765625,1012.20703125,37.39453125,81.1328125,-1070.73046875,-111.4501953125,-11.3525390625,1004.638671875
53.22265625,-4.8828125,1006.8359375,36.73828125,81.1328125,-1070.73046875,-111.328125,-11.474609375,1004.39453125
53.22265625,-4.8828125,1006.8359375,36.73828125,81.921875,-1069.72265625,-110.4736328125,-12.939453125,1004.638671875
51.7578125,-4.39453125,1024.4140625,36.49609375,81.921875,-1069.72265625,-108.88671875,-14.892578125,1004.7607421875
51.7578125,-4.39453125,1024.4140625,36.49609375,81.40625,-1068.87890625,-106.5673828125,-15.5029296875,1004.638671875
43.45703125,-6.8359375,1028.80859375,36.81640625,81.40625,-1068.87890625,-105.5908203125,-14.5263671875,1004.150390625
43.45703125,-6.8359375,1028.80859375,36.81640625,80.8046875,-1068.7109375000002,-106.5673828125,-12.0849609375,1004.7607421875
52.734375,-2.9296875,1015.625,36.61328125,80.8046875,-1068.7109375000002,-109.2529296875,-10.009765625,1005.7373046875
52.734375,-2.9296875,1015.625,36.61328125,80.7109375,-1069.53515625,-112.060546875,-9.1552734375,1005.9814453125
58.10546875,-14.6484375,1023.92578125,36.57421875,80.7109375,-1069.53515625,-112.9150390625,-10.009765625,1005.37109375
58.10546875,-14.6484375,1023.92578125,36.57421875,81.26953125,-1069.359375,-111.4501953125,-10.7421875,1004.638671875
59.5703125,-19.53125,1027.34375,36.33984375,81.26953125,-1069.359375,-109.86328125,-10.3759765625,1004.7607421875
59.5703125,-19.53125,1027.34375,36.33984375,81.63671875,-1068.1875,-108.88671875,-10.009765625,1005.4931640625
44.921875,-14.16015625,1020.01953125,36.1171875,81.63671875,-1068.1875,-108.2763671875,-10.009765625,1006.34765625
44.921875,-14.16015625,1020.01953125,36.1171875,81.58984375,-1069.4921875,-107.421875,-10.009765625,1007.32421875
55.17578125,-14.16015625,1020.5078125,36.57421875,81.58984375,-1069.4921875,-108.2763671875,-8.4228515625,1007.32421875
55.17578125,-14.16015625,1020.5078125,36.57421875,81.109375,-1069.953125,-110.7177734375,-5.2490234375,1006.34765625
47.8515625,-16.11328125,1034.1796875,35.765625,81.109375,-1069.953125,-112.060546875,-3.2958984375,1005.9814453125
47.8515625,-16.11328125,1034.1796875,35.765625,81.37109375,-1069.140625,-112.548828125,-3.5400390625,1006.591796875
44.921875,-7.32421875,1030.76171875,35.96875,81.37109375,-1069.140625,-112.060546875,-5.0048828125,1007.568359375
44.921875,-7.32421875,1030.76171875,35.96875,80.84765625,-1068.1796875,-111.9384765625,-6.591796875,1007.6904296875
53.7109375,-0.9765625,1023.92578125,36.3203125,80.84765625,-1068.1796875,-112.060546875,-7.568359375,1007.32421875
53.7109375,-0.9765625,1023.92578125,36.3203125,80.57421875,-1068.7734375,-111.6943359375,-8.6669921875,1006.2255859375
51.26953125,-8.30078125,1020.99609375,36.52734375,80.57421875,-1068.7734375,-111.083984375,-9.3994140625,1004.7607421875
51.26953125,-8.30078125,1020.99609375,36.52734375,80.3203125,-1069.57421875,-110.7177734375,-10.1318359375,1004.39453125
52.24609375,-4.8828125,1024.4140625,37.04296875,80.3203125,-1069.57421875,-110.7177734375,-11.71875,1004.150390625
52.24609375,-4.8828125,1024.4140625,37.04296875,81.30078125,-1069.265625,-110.4736328125,-13.3056640625,1004.150390625
52.24609375,-12.20703125,1034.66796875,36.85156250000001,81.30078125,-1069.265625,-108.88671875,-14.0380859375,1004.39453125
52.24609375,-12.20703125,1034.66796875,36.85156250000001,81.94140625,-1067.515625,-107.0556640625,-12.0849609375,1004.7607421875
56.15234375,-5.859375,1029.296875,36.83203125,81.94140625,-1067.515625,-107.177734375,-9.1552734375,1005.37109375
56.15234375,-5.859375,1029.296875,36.83203125,81.3515625,-1067.67578125,-108.642578125,-7.2021484375,1005.4931640625
56.15234375,-3.41796875,1025.87890625,36.6875,81.3515625,-1067.67578125,-109.86328125,-7.4462890625,1005.9814453125
56.15234375,-3.41796875,1025.87890625,36.6875,81.48828125,-1067.37890625,-110.2294921875,-8.9111328125,1005.615234375
59.5703125,-11.71875,1020.01953125,37.0078125,81.48828125,-1067.37890625,-110.107421875,-10.986328125,1004.8828125
59.5703125,-11.71875,1020.01953125,37.0078125,81.53125,-1067.984375,-109.619140625,-12.6953125,1004.8828125
63.96484375,-5.859375,1014.6484375,37.73046875,81.53125,-1067.984375,-108.88671875,-13.18359375,1005.615234375
63.96484375,-5.859375,1014.6484375,37.73046875,80.98828125,-1069.296875,-108.642578125,-12.5732421875,1006.4697265625
62.01171875,-8.7890625,1023.4375,38.23828125,80.98828125,-1069.296875,-108.88671875,-11.3525390625,1006.4697265625
62.01171875,-8.7890625,1023.4375,38.23828125,80.94140625,-1069.06640625,-108.642578125,-9.521484375,1006.591796875
67.3828125,-8.30078125,1016.11328125,38.55859375,80.94140625,-1069.06640625,-108.3984375,-8.9111328125,1007.2021484375
67.3828125,-8.30078125,1016.11328125,38.55859375,81.0859375,-1069.2890625,-108.642578125,-9.3994140625,1007.9345703125
63.4765625,-8.30078125,1013.18359375,38.89453125,81.0859375,-1069.2890625,-109.2529296875,-9.521484375,1008.544921875
63.4765625,-8.30078125,1013.18359375,38.89453125,81.62109375,-1070.3125,-109.2529296875,-9.521484375,1008.4228515625
58.59375,-9.765625,1018.06640625,38.83203125,81.62109375,-1070.3125,-108.2763671875,-9.1552734375,1007.080078125
58.59375,-9.765625,1018.06640625,38.83203125,81.69140625,-1070.02734375,-106.8115234375,-8.6669921875,1006.8359375
66.40625,-15.625,1025.87890625,38.49609375,81.69140625,-1070.02734375,-106.201171875,-8.1787109375,1007.4462890625
66.40625,-15.625,1025.87890625,38.49609375,81.12890625000001,-1069.55859375,-107.177734375,-8.1787109375,1008.4228515625
61.5234375,-11.71875,1019.53125,37.60546875,81.12890625000001,-1069.55859375,-109.4970703125,-9.1552734375,1008.4228515625
61.5234375,-11.71875,1019.53125,37.60546875,81.98828125,-1068.84765625,-111.9384765625,-9.521484375,1007.32421875
58.10546875,-9.765625,1028.3203125,37.59375,81.98828125,-1068.84765625,-113.6474609375,-9.765625,1006.591796875
58.10546875,-9.765625,1028.3203125,37.59375,81.94140625,-1068.80078125,-113.28125,-10.3759765625,1007.32421875
49.8046875,-2.9296875,1022.94921875,37.7109375,81.94140625,-1068.80078125,-111.4501953125,-11.71875,1007.9345703125
49.8046875,-2.9296875,1022.94921875,37.7109375,81.80859375,-1069.6406250000002,-109.86328125,-12.5732421875,1008.4228515625
58.59375,-9.765625,1012.6953125,36.64453125,81.80859375,-1069.6406250000002,-109.0087890625,-12.0849609375,1009.27734375
58.59375,-9.765625,1012.6953125,36.64453125,81.3515625,-1070.0390625,-108.88671875,-11.71875,1010.009765625
67.87109375,-17.08984375,1021.484375,36.16015625,81.3515625,-1070.0390625,-109.619140625,-11.962890625,1010.009765625
67.87109375,-17.08984375,1021.484375,36.16015625,81.39453125,-1070.21875,-110.2294921875,-12.0849609375,1010.25390625
69.3359375,-13.18359375,1020.5078125,36.0546875,81.39453125,-1070.21875,-110.4736328125,-11.71875,1010.986328125
69.3359375,-13.18359375,1020.5078125,36.0546875,80.91796875,-1070.578125,-110.7177734375,-10.6201171875,1011.5966796875
61.03515625,-9.27734375,1003.90625,36.32421875,80.91796875,-1070.578125,-111.083984375,-9.3994140625,1010.8642578125
61.03515625,-9.27734375,1003.90625,36.32421875,81.40625,-1071.3828125,-111.6943359375,-8.9111328125,1010.009765625
60.546875,-15.13671875,1026.85546875,35.80859375,81.40625,-1071.3828125,-111.9384765625,-9.1552734375,1009.765625
60.546875,-15.13671875,1026.85546875,35.80859375,82.1796875,-1071.69140625,-111.9384765625,-10.009765625,1009.765625
58.10546875,-13.18359375,1005.859375,35.62109375,82.1796875,-1071.69140625,-111.6943359375,-11.3525390625,1009.033203125
58.10546875,-13.18359375,1005.859375,35.62109375,81.49609375,-1071.59765625,-111.4501953125,-11.71875,1008.30078125
53.22265625,0.0,997.0703125,35.3828125,81.49609375,-1071.59765625,-111.4501953125,-10.7421875,1007.9345703125
53.22265625,0.0,997.0703125,35.3828125,81.33984375,-1070.38671875,-111.6943359375,-10.3759765625,1008.30078125
61.5234375,-4.8828125,1009.765625,36.0546875,81.33984375,-1070.38671875,-111.4501953125,-10.3759765625,1007.568359375
61.5234375,-4.8828125,1009.765625,36.0546875,81.41015625,-1069.62109375,-110.2294921875,-10.6201171875,1006.9580078125
60.05859375,-7.8125,1004.39453125,36.58984375,81.41015625,-1069.62109375,-108.3984375,-10.986328125,1006.9580078125
60.05859375,-7.8125,1004.39453125,36.58984375,80.69921875,-1070.00390625,-107.0556640625,-11.962890625,1007.568359375
56.15234375,-10.25390625,1011.71875,36.10546875,80.69921875,-1070.00390625,-105.95703125,-12.0849609375,1007.32421875
56.15234375,-10.25390625,1011.71875,36.10546875,80.90234375000001,-1071.3203125,-106.5673828125,-12.0849609375,1006.34765625
59.5703125,-8.30078125,1017.578125,35.83203125,80.90234375000001,-1071.3203125,-109.0087890625,-12.3291015625,1006.34765625
59.5703125,-8.30078125,1017.578125,35.83203125,81.5546875,-1069.66015625,-111.4501953125,-12.939453125,1006.9580078125
49.8046875,-4.39453125,1024.4140625,35.484375,81.5546875,-1069.66015625,-112.6708984375,-14.2822265625,1007.32421875
49.8046875,-4.39453125,1024.4140625,35.484375,82.51171875,-1068.265625,-111.9384765625,-14.5263671875,1007.568359375
44.921875,-15.13671875,1018.5546875,36.58203125,82.51171875,-1068.265625,-110.83984375,-13.18359375,1007.080078125
44.921875,-15.13671875,1018.5546875,36.58203125,81.86718750000001,-1068.484375,-110.4736328125,-10.986328125,1006.2255859375
58.59375,-19.53125,1021.484375,37.1015625,81.86718750000001,-1068.484375,-110.7177734375,-10.1318359375,1005.7373046875
58.59375,-19.53125,1021.484375,37.1015625,81.70703125,-1068.95703125,-111.083984375,-9.521484375,1005.4931640625
59.5703125,-15.625,1033.69140625,36.77734375000001,81.70703125,-1068.95703125,-111.083984375,-8.6669921875,1005.37109375
59.5703125,-15.625,1033.69140625,36.77734375000001,81.8828125,-1067.9921875,-111.4501953125,-8.6669921875,1006.34765625
55.17578125,-7.32421875,1020.01953125,37.078125,81.8828125,-1067.9921875,-112.3046875,-9.765625,1006.9580078125
55.17578125,-7.32421875,1020.01953125,37.078125,81.6796875,-1067.2421875,-113.28125,-11.474609375,1005.9814453125
52.734375,-11.23046875,1014.6484375,36.140625,81.6796875,-1067.2421875,-112.6708984375,-12.5732421875,1004.638671875
52.734375,-11.23046875,1014.6484375,36.140625,80.7734375,-1068.79296875,-111.083984375,-13.18359375,1004.0283203125
44.43359375,-10.25390625,1020.99609375,34.40625,80.7734375,-1068.79296875,-110.107421875,-13.3056640625,1003.662109375
44.43359375,-10.25390625,1020.99609375,34.40625,81.29296875,-1068.4101562500002,-110.7177734375,-11.3525390625,1003.41796875
56.15234375,-8.30078125,1022.94921875,34.83984375,81.29296875,-1068.4101562500002,-112.3046875,-8.6669921875,1004.0283203125
56.15234375,-8.30078125,1022.94921875,34.83984375,81.234375,-1068.37109375,-113.28125,-7.568359375,1004.7607421875
57.6171875,-8.30078125,1023.4375,36.0546875,81.234375,-1068.37109375,-112.3046875,-6.9580078125,1005.37109375
57.6171875,-8.30078125,1023.4375,36.0546875,81.34765625,-1068.375,-110.4736328125,-6.591796875,1005.37109375
51.7578125,-7.8125,1031.25,36.7109375,81.34765625,-1068.375,-109.4970703125,-5.615234375,1005.4931640625
51.7578125,-7.8125,1031.25,36.7109375,81.28515625,-1069.5234375,-108.642578125,-5.2490234375,1005.4931640625
48.33984375,-5.859375,1025.390625,37.28125,81.28515625,-1069.5234375,-107.7880859375,-5.859375,1005.4931640625
48.33984375,-5.859375,1025.390625,37.28125,81.2734375,-1069.83203125,-106.8115234375,-7.568359375,1005.4931640625
54.19921875,-9.27734375,1035.64453125,38.078125,81.2734375,-1069.83203125,-105.712890625,-10.009765625,1006.2255859375
54.19921875,-9.27734375,1035.64453125,38.078125,80.859375,-1069.0390625,-104.98046875,-10.986328125,1007.568359375
56.15234375,-5.37109375,1018.06640625,37.51171875,80.859375,-1069.0390625,-105.712890625,-10.7421875,1008.4228515625
56.15234375,-5.37109375,1018.06640625,37.51171875,81.046875,-1069.08984375,-107.421875,-10.3759765625,1007.6904296875
66.40625,-5.859375,1026.3671875,37.59375,81.046875,-1069.08984375,-109.4970703125,-10.7421875,1006.591796875
66.40625,-5.859375,1026.3671875,37.59375,80.8125,-1068.0234375,-110.2294921875,-11.962890625,1005.7373046875
58.59375,-11.71875,1030.76171875,37.63671875,80.8125,-1068.0234375,-109.2529296875,-12.5732421875,1004.638671875
58.59375,-11.71875,1030.76171875,37.63671875,80.234375,-1066.703125,-107.666015625,-12.6953125,1003.2958984375
60.05859375,-10.7421875,1016.11328125,36.9453125,80.234375,-1066.703125,-107.0556640625,-12.0849609375,1002.8076171875
60.05859375,-10.7421875,1016.11328125,36.9453125,80.71875,-1068.2226562500002,-107.0556640625,-11.3525390625,1003.2958984375
62.01171875,-14.6484375,1019.04296875,36.91015625,80.71875,-1068.2226562500002,-108.0322265625,-11.71875,1005.0048828125
62.01171875,-14.6484375,1019.04296875,36.91015625,80.70703125,-1069.5546875,-109.2529296875,-11.71875,1006.9580078125
57.6171875,-4.8828125,1016.6015625,37.78515625,80.70703125,-1069.5546875,-108.88671875,-10.7421875,1006.9580078125
57.6171875,-4.8828125,1016.6015625,37.78515625,80.49609375,-1070.15625,-107.177734375,-10.3759765625,1005.4931640625
52.24609375,5.37109375,1020.5078125,38.0703125,80.49609375,-1070.15625,-106.8115234375,-10.6201171875,1004.150390625
52.24609375,5.37109375,1020.5078125,38.0703125,80.90625,-1069.8046875,-107.666015625,-10.986328125,1003.0517578125
55.6640625,2.44140625,1023.92578125,37.83984375,80.90625,-1069.8046875,-108.642578125,-10.3759765625,1002.8076171875
55.6640625,2.44140625,1023.92578125,37.83984375,81.4609375,-1069.87890625,-109.4970703125,-9.3994140625,1004.0283203125
52.734375,-2.9296875,1016.6015625,37.83203125,81.4609375,-1069.87890625,-110.2294921875,-8.9111328125,1005.7373046875
52.734375,-2.9296875,1016.6015625,37.83203125,81.76953125,-1070.5546875,-110.7177734375,-10.009765625,1007.568359375
56.640625,-1.953125,1014.6484375,36.53125,81.76953125,-1070.5546875,-110.4736328125,-10.986328125,1009.033203125
56.640625,-1.953125,1014.6484375,36.53125,81.6953125,-1070.21875,-110.107421875,-10.3759765625,1009.27734375
56.640625,-8.7890625,1025.87890625,37.1796875,81.6953125,-1070.21875,-109.86328125,-9.3994140625,1009.033203125
56.640625,-8.7890625,1025.87890625,37.1796875,80.91015625,-1071.6171875,-110.2294921875,-8.6669921875,1009.521484375
58.10546875,-12.20703125,1013.671875,36.97656250000001,80.91015625,-1071.6171875,-110.4736328125,-9.3994140625,1009.765625
58.10546875,-12.20703125,1013.671875,36.97656250000001,81.40625,-1071.90625,-109.619140625,-10.009765625,1008.6669921875
55.17578125,-14.6484375,1005.859375,36.77734375000001,81.40625,-1071.90625,-107.7880859375,-10.009765625,1007.080078125
55.17578125,-14.6484375,1005.859375,36.77734375000001,81.46875,-1072.0625,-106.3232421875,-9.521484375,1006.2255859375
52.734375,-8.30078125,1009.27734375,36.8984375,81.46875,-1072.0625,-105.712890625,-9.1552734375,1006.34765625
52.734375,-8.30078125,1009.27734375,36.8984375,81.39453125,-1071.5703125,-105.95703125,-8.4228515625,1007.32421875
44.43359375,-5.37109375,1015.13671875,36.51171875,81.39453125,-1071.5703125,-107.0556640625,-8.1787109375,1008.30078125
44.43359375,-5.37109375,1015.13671875,36.51171875,81.64062500000001,-1071.8046875,-108.2763671875,-8.4228515625,1008.6669921875
50.29296875,1.46484375,1013.18359375,36.11328125000001,81.64062500000001,-1071.8046875,-109.4970703125,-9.3994140625,1008.9111328125
50.29296875,1.46484375,1013.18359375,36.11328125000001,81.4375,-1071.31640625,-110.2294921875,-10.1318359375,1009.27734375
54.6875,-4.39453125,1010.25390625,36.69140625,81.4375,-1071.31640625,-110.7177734375,-10.3759765625,1009.521484375
54.6875,-4.39453125,1010.25390625,36.69140625,80.96484375,-1069.9453125,-110.83984375,-9.521484375,1009.033203125
